AttributeID,AttributeName,Typ,Owner,Owner2,SingleInstance,MustExist,Hidden,Format,PositionX,PositionY,Visible,Color,Ratio,Size,Direction,Level,DefaultValue,ASSIGNED_LIST,UNIQUE_VALUE,Flags2,DESCRIPTION_86,DESCRIPTION_31,DESCRIPTION_44,DESCRIPTION_33,DESCRIPTION_49,DESCRIPTION_39,DESCRIPTION_81,DESCRIPTION_351,DESCRIPTION_07,DESCRIPTION_34,DESCRIPTION_90,DESCRIPTION_48,USAGE_DESCRIPTION
0,DevDes-EL-Customer,4,2178,4,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,用户对象代号电气,klanten toestelbenaming (elektrisch),Customer device designation (electric),"Désignation d'élément du client, électrique",Kunden BMK elektrisch,Designazione materiale elettrica cliente,顧客アイテム識別名電気,designação elétrica de item de cliente,обозначение поставщика - электрика,Designación de objeto eléctrico definida por el usuario,müşteri öğe atama elektrik,Oznaczenie urządzenia klienta (elektryczne),
0,DevDes-EL-Internal,4,2178,4,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,内部对象代号电气,interne toestelbenaming (elektrisch),Internal device designation (electric),"Désignation d'élément interne, électrique",Internes BMK elektrisch,Designazione materiale elettrico interna,内部アイテム識別名電気,designação elétrica de item interno,внутреннее позиционное обозначение - электрика,Designación interna de objeto eléctrico,iç öğe atama elektrik,Wewnętrzne oznaczenie urządzenia (elektryczne),
0,Device_Text_Instances,4,68256,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,对象代号(文本类型),toestelbenaming (text instantie),Device designation (text instance),Désignation d'élément (instance de texte),Betriebsmittelkennzeichen (Text Instanz),Designazione materiale (istanza testo),アイテム識別名（テキストインスタンス）,Designação de Ítem (Instância  de texto),Позиционное обозначение (Вариант надписи),Designación de Objeto (Instancia de Texto),Öğe atama (Metin örnek),Oznaczenie urządzenia (instancja tekstu),
0,DeviceName_Electrical,4,4160,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,对象代号_电气,toestelbenaming elektrisch,Device designation (electric),Désignation d'élément Electrique,Betriebsmittelkennzeichen Elektrisch,Designazione Dispositivo - elettrica,アイテム識別名(電気),Designação de Item Elétrico,Обозначение электрической схемы,Designación de Objeto - eléctrica,Öğe atama Elektrik,Oznaczenie urządzenia (elektryczne),
0,DeviceName_Fluid,4,4160,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,<nn>,,2,0,对象代号_电气 (1),toestelbenaming fluid,Device designation (fluid),Désignation d'élément Fluide,Betriebsmittelkennzeichen Fluid,Designazione Dispositivo - fluidica,アイテム識別名(流体),Designação de Item Hidráulico,Обозначение гидравлической схемы,Designación de Objeto - Fluid,Öğe atama Akışkan,Oznaczenie urządzenia (hydr./pneu.),
0,DeviceName_Pneumatic,4,541460647,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,对象代号_气动,toestelbenaming pneumatisch,Device designation (pneumatic),Désignation d'élément Pneumatique,Betriebsmittelkennzeichen Pneumatik,Designazione Dispositivo - pneumatica,アイテム識別名(空力),Designação de Item Pneumático,Обозначение пневматической схемы,Designación de Objeto - neumática,Öğe atama Pnömatik,Oznaczenie urządzenia (pneumatyka),
0,DeviceSubFunction,4,4160,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,设备子功能,sub-funktie van toestel,Device sub-function,Sous-fonction d'appareil,Betriebsmittel-Unterfunktion,Sottofunzione dispositivo,デバイスサブ機能,Sub-função do dispositivo,Субфункция изделия,Sub-función dispositivo,Cihaz alt işlev,Podfunkcja urządzenia,
0,Diameter,4,393222,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,直径,diameter,Diameter for cables and cores (conductors),Diamètre,Durchmesser,Diametro,直径,Diâmetro,Диаметр,Diámetro,Kablo ve famar için çap,Przekrój kabli i żył (żyły),
55,Dismanteling,3,8,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,剥绝缘皮(mm),ontmanteling (mm),Amount of insulation to be cut back/stripped (mm),Dénudage (mm),Abmantelung (mm),Sguainatura (mm),剥きしろ(mm),Decapagem (mm),Длина жилы без оболочки кабеля (мм),Dismanteling (mm),Parça boyutu(mm),Ilośc izolacji do usunięcia/odizolowania (mm),
,Dismanteling_Shield,3,8,0,0,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,剥绝缘皮 Shield (mm),ontmanteling Shield (mm),Amount of insulation to be cut back/stripped Shield (mm),Dénudage Shield (mm),Abmantelung Schirm (mm),Sguainatura Shield (mm),剥きしろShield (mm),Decapagem Shield (mm),Длина жилы без оболочки кабеля Shield (мм),Dismanteling Shield (mm),Parça boyutu Shield (mm),Ilość izolacji do usunięcia/odizolowania dla ekranu (mm),
0,Displacement,4,1966110,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,替换,verplaatsing,Engine displacement,Cylindrée,Hubraum,Cilindrata,置き換え,Deslocamento,Рабочий объем,Displacement,Yerinden çıkartma,Objętość skokowa silnika,
0,Display_in_ConnectionList,5,5440,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,连接表显示,weergave in verbindingslijst,Display in Connection List,Affichage dans liste des connexions,Anzeige in Verbindungsliste,Visualizza nella lista connessioni,接続リストの表示,Exibir na Lista de Conexões,Отображать в таблице соединений,Visualización en la lista de conexión,Bağlantı listesini görüntüle,Wyświetl w liście połączeń,
0,Door,4,1966110,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,门,deur,Door,Portière,Tür,Portiera,ドア,Porta,Дверь,Puerta,Kapı,Drzwi,
0,DrillHoleDefinition,4,2080,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,钻孔定义,Boorgat definitie,Drillhole Definition,Definition du trou de forage,Bohrlochdefinition,Definizione di foratura,ドリル穴定義,Definição de furo,Определение отверстия сверловки,Definición de perforación,Delik Tanımı,Definicja otworów,
89,E3.ePLM_Description,4,-2147483648,0,-1,0,0,VALUE,0.0,0.0,1,0,1,25.0,1,1,,,,0,E3.ePLM Description(描述),E3.ePLM beschrijving,E3.ePLM Description,Description E3.ePLM,E3.ePLM Aktionsbeschreibung,E3.ePLM Descrizione azione,E3.ePLM表記,E3.ePLM Descrição ,E3.ePLM Описание,E3.ePLM Descripción,E3.ePLM Açıklama,E3.ePLM opis,
90,E3.ePLM_Function,4,-2147483648,0,-1,0,0,VALUE,0.0,0.0,1,0,1,25.0,1,1,,,,0,E3.ePLM Function（功能）,E3.ePLM functie,E3.ePLM Function,Fonction E3.ePLM,E3.ePLM Funktion,E3.ePLM Funzione,E3.ePLM機能,E3.ePLM Função ,E3.ePLM Функция,E3.ePLM Función,E3.ePLM Foksiyon,E3.ePLM funkcja,
88,E3.ePLM_FunctionName,4,-2147483648,0,-1,0,0,VALUE,0.0,0.0,1,0,1,25.0,1,1,,,,0,E3.ePLM Function Name（功能名称）,E3.ePLM functie naam,E3.ePLM Function Name,NomFonction E3.ePLM,E3.ePLM Funktionsname,E3.ePLM Azione,E3.ePLM機能名,E3.ePLM Nome da Função,E3.ePLM ИмяФункции,E3.ePLM Nombre de función,E3.ePLM FonksiyonAdı,E3.ePLM nazwa funkcji,
43,EAN_Num,4,131104,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,EAN号,EAN nummer,EAN Number,Numéro EAN,EAN Nummer,Codice EAN,EAN番号,Número EAN,Номер EAN,Número EAN,EAN Numarası,Numer EAN,
0,eCl@ss,4,68256,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,eCl@ss 类,eCl@ss klasse,eCl@ss class,eCl@ss Classe,eCl@ss Klasse,eCl@ss Classe,eCl@ss クラス,eCl@ss Classe,eCl@ss Класс,eCl@ss Clase,eCl@ss Klas,Klasa eCl@ss,
0,Engine,4,1966110,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,引擎,motor,Engine,Moteur,Motor,Motore,エンジン,Motor,Двигатель,Engine,Motor,Silnik,
0,ExcludeDevice,5,2080,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,不包括设备,Uitsluiten Device,Exclude Device,Exclure appareil,Betriebsmittel ausschliessen,Escludere dispositivo,除外デバイス,Excluir o dispositivo,Исключить изделие в проекте,Excluir dispositivo,Cihazı dışla,Wyklucz urządzenia,
0,First_Pin_number,4,68256,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,First pin number（阵脚数量）,First pin number,First pin number,Premier numéro de broche,Erster Anschlusspunktname,Numero primo pin,第1ピン名,Primeiro Número do pino,Номер 1-го вывода (ключа),Primero nombre de pin,First pin number,Pierwszy numer pinu,
0,FixDeviceName,5,68226,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,固定对象代号,fixe toestelbenaming,Fix Item designation,Désignation fixe d'élément,Fixes Betriebsmittelkennzeichen,Designazione dispositivo fissa,固定アイテム識別名,Designação de Ítem Fixa,Обозначение фиксированного элемента,Fix Item designation,Öğe atamayı düzelt,Stałe oznaczenie elementu,
,Function,4,-2082530881,1028,0,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,17,,,,0,功能,functie,Function,Fonction,Funktion,Funzione,機能,Função,Функция,Función,Fonksiyon,Funkcja,
0,FunctionalDescription,4,0,2048,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Functional Description（功能描述）,functie beschrijving,Functional Description,Description fonctionnelle,Funktionsbeschreibung,Descrizione funzionale,論理表記,Descrição Funcional,Функциональное описание,Descripción funcional,Fonksiyonel Açıklama,Opis funkcjonalny,
0,Group,1,2048,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,2,1,,,1,0,编组,groep,Group,Groupe,Gruppe,Gruppo,グループ,Grupo,Группа,Grupo,Grup,Grupa,
0,HighestChangeCount,1,16384,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,最大修改数,hoogste modificatienummer,Highest Change Number,Le plus haut numéro de modification,Höchste Änderungsnummer,Indice di modifica massimo,最大変更番号,Maior Número de Alteração,Последний номер для изменения,Número de modificación más alto,En yüksek değişim numarası,Najwyższy numer zmiany,
0,InsulationType,4,393216,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,绝缘类型,isoleringstype,Type of insulation,Type d'isolation,Isolierungsart,Tipo di isolamento,絶縁タイプ,Tipo de Isolação,Тип изоляции,Tipo del aislamiento,İzolasyon Türü,Typ izolacji,
0,InternalArticleNumber,4,262144,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,内部部件号码,intern artikel nummer,Internal Article Number,Numéro d'article interne,Interne Artikelnummer,Numero articolo interno,内部品番,Número de Artigo interno,Внутренний номер изделия,Número de artículo interno,İç Başlık Numarası,Wewnętrzny numer artykułu,
0,InternalLength,4,5440,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,内部长度,interne lengte,Internal length,Longueur interne,Interne Länge,Lunghezza interna,内部長,Comprimento Interno,Внутренняя длина,Longitud interna,İç uzunluk,Wewnętrzna długość,
0,IsJIC,5,33554432,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,JIC图纸,JIC blad,JIC Sheet,feuille JIC,JIC Blatt,Pagina JIC,JIC シート,Folha JIC,Лист JIC,Hoja JIC,JIC Sayfası,Arkusz JIC,
60,Length,3,131110,4,-1,0,0,DEFAULT,0.0,-40.0,1,0,1,20.0,1,1,,,,0,长度 (mm),lengte (mm),Length (mm),Longueur (mm),Länge (mm),Lunghezza (mm),長さ(mm),Comprimento (mm),Длина (мм),Longitud (mm),Uzunluk (mm),Długość (mm),
0,MarkerArticleNumber,4,2099362,4,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,标识物编码,Markering artikel nummer,Marker Article Number,Numéro d'article du marqueur,Markierer Artikelnummer,Numero articolo Marker,商品番号マーカー,,Каталожный номер маркера,Marcador de número de articulo,Ürün Numarası İşareti,Numer artykułu markera,
0,Material,4,10621410,20,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,材料,materiaal,Material,Matériel,Material,Materiale,材料,Material,Материал,Material,Meteryal,Materiał,
0,Max_CrossSection,2,5440,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,最大线截面(mm²),max. draad doorsnede (mm²),Max. wire cross-section (mm²),Section max. de fil (mm²),Max. Drahtquerschnitt (mm²),Sezione massima filo (mm²),最大ワイヤ断面積(mm²),Seção Máxima de Fio (mm²),Макс. сечение провода (мм²),Sección cruzada máx. de hilos (mm²),Maksimum tel kesiti (mm²),Max. przekrój przewodu (mm²),
0,Max_Wires,1,5440,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,最大连线数,max. aantal draaden,Max. number of wires,Nombre max. de fils,Max. Anzahl Drähte,Numero massimo fili,最大ワイヤ数,Número máximo dos fios,Макс. количество проводов,Número máx. de hilos,Maksimum tel sayısı,Max. ilość przewodów,
0,Min_CrossSection,2,5440,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,最小线截面 (mm²),min. draad doorsnede (mm²),Min. wire cross-section (mm²),Section min. de fil (mm²),Min. Drahtquerschnitt (mm²),Sezione minima filo (mm²),最小ワイヤ断面積(mm²),Seção Mínima de Fio (mm²),Миним. сечение провода (мм²),Sección cruzada mín. de hilos (mm²),Minumum tel kesiti (mm²),Min. przekrój przewodu (mm²),
0,MinBendRadius,4,393222,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,最小弯曲半径,min. krommingsdoorsnede,Minimum Bend Radius,Rayon de courbure min.,Min. Biegeradius,Raggio minimo di piegatura,最小屈曲半径,Raio mínimo de dobra,Миним. радиус загиба,Radio mínimo de curva,Minimum Eğil Yarıçapı,Minimalny promień gięcia,
0,ModelName,4,537004706,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,M-CAD模型名称,M CAD model naam,M-CAD model name,Nom de modèle M-CAD,M-CAD Modelname,Nome Modello M-CAD,M-CADモデル名,Nome de Modelo M-CAD,Имя модели M-CAD,Nombre modelo M-CAD,M-CAD model adı,Nazwa modelu M-CAD,
0,NetSegCircumference,4,16777216,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Net segment circumference（网络线段周长）,net segment omvang,Net segment circumference,Circonférence du segment de réseau,Netzsegment Umfang,Circonferenza segmento rete,セグメントの外周,Circunferencia do segmento de rede,Окружность сегмента цепи,Circunferencia de segmento de red,Net çevresi,Obwód segmentu sieci,
0,NetSegCrossSection,4,16777216,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Net segment cross-section（网络线段截面积）,net segment doorsnede,Net segment cross-section,Coupe transversale du segment de réseau,Netzsegment Querschnitt,Diametro segmento rete,セグメントの断面積,Seção transversal do segmento de rede,Сечение сегмента цепи,Sección cruzada de segmento de red,Net kesiti,Przekrój segmentu sieci,
57,NominalWidth,1,16777216,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,公称宽度,nominale breedte,Nominal Width,Largeur nominale,Nennweite,Spessore nominale,公称幅,Largura Nominal,Номинальная ширина,Anchura nominal,Nominal Genişlik,Nominalna szerokość,
0,Option,4,1966110,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,选项,optie,Option,Option,Option,Ozione,オプション,Opção,Опция,Option,Seçenek,Opcja,
0,OuterDiameter,4,393222,20,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,厚度,buitendiameter,Thickness,Diamètre extérieur,Aussendurchmesser,Diametro esterno,厚さ,Espessura,Толщина,Grosor,Kalınlık,Grubość,
0,Panel_Arrangement_FrontView_Closed,4,32,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,"机柜布置,主视图,关闭","panel plaatsing, voorkant, gesloten","Panel arrangement, front view, closed","Disposition Panel, vue de face, fermée","Schaltschrankanordnung, Frontansicht, geschlossen","Layout quadro, vista da davanti, chiuso","パネル割り付け, 正面視, 閉","Arranjo de painel, vista frontal, fechada","Панель, вид спереди, закрыто","Disposición del panel, vista frontal, cerrado","Panel düzenlemesi, ön görünüm, kapalı","Aranżacja panelu, widok z przodu, zamknięty",
0,Panel_Arrangement_TopView,4,32,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,"机柜布置,俯视图","panel plaatsing, bovenkant","Panel arrangement, top view","Disposition Panel, vue de dessus","Schaltschrankanordnung, Draufsicht","Layout quadro, vista dall'alto","パネル割り付け, 平面視","Arranjo de painel, vista superior","Панель, вид сверху","Disposición del panel, vista superior","Panel düzenlemesi, üst görünüm","Aranżacja panelu, widok z góry",
0,PanelFrontViewSymbol,4,2208,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,机柜主视图符号,symbool voor vooraanzicht van het panel,Panel front view symbol,Symbole pour vue d'armoire électrique,Symbol für Schaltschrankansicht,Simbolo per layout quadro,フロントパネルビュー用シンボル,Símbolo para vista frontal de painel,"Символ для панели, вид спереди ",Símbolo para vista frontal del panel,Ön panel görünümü için sembol,Symbol panelu widok z przodu,
59,PanelWireClass,4,272388,0,0,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,连接分类 (机柜),verbindingsklasse (Panel),Connection Class (Panel),Classe de connexion (Panel),Verbindungsklasse (Panel),Classe di connessione  (Panel),接続クラス(パネル),Classe de Conexão (Painel),Класс соединения (Компоновка),Clase de conexión (Panel),Bağlantı Klas (Panel),Klasa połączenia (Panel),
0,PID_EMSR-Function,4,2080,0,0,0,0,VALUE,0.0,-40.0,1,0,2,25.0,1,1,,PID_Function,,0,PID EMSR-Points-Function,PID EMSR-Points-Function,PID EMSR-Points-Function,PID fonction points EMSR,R&I EMSR Punkt Funktion,PID EMSR-Points-Function,P&ID EMSR識別名,PID EMSR-Points-Function,PID EMSR-Points-Функция,PID EMSR-Stellen-Funktion,PID EMSR-Nokta-Fonksiyon,PID EMSR-Funkcja-Punktów,
0,PID_EMSR-ItemDesignation,4,2080,0,0,0,0,VALUE,0.0,-40.0,1,0,2,25.0,1,1,,,2,0,PID EMSR-Points-Item Designation,PID EMSR-Points-Item Designation,PID EMSR-Points-Item Designation,PID désignation d'élément points EMSR,R&I EMSR Punkt Betriebsmittelkennzeichen,PID EMSR-Points-Item Designation,P&ID EMSRファンクション,PID EMSR-Points-Item Designation,PID EMSR-Points-Поз. Обозначение,PID EMSR-Stellen-Kennzeichen,PID EMSR-Nokta-Parması,PID EMSR-Punkty-Oznaczenie urządzenia,
0,PID_MassFlow,4,25165824,20,0,0,0,DEFAULT,0.0,-40.0,0,0,1,25.0,1,1,,,,0,PID Mass Flow(流量),PID Mass Flow,PID Mass Flow,PID flux de masse,R&I Durchflussmenge,PID Mass Flow,P&IDマスフロー,PID Fluxo de massa,PID Расход,	PID Massenstrom,PID Kütle Akışı,PID Przepływ masy,
0,PID_OperatingPressure,4,25165824,20,0,0,0,DEFAULT,0.0,-40.0,0,0,1,25.0,1,1,,,,0,PID Operating Pressure（ 操作压力）,PID Operating Pressure,PID Operating Pressure,PID pression de fonctionnement,R&I Betriebs-Druck,PID Operating Pressure,P&ID動作圧,PID Pressão de Operação,PID Рабочее давление,PID Arbeitsdruck,PID Basınç İşleniyor,PID Nominalne ciśnienie,
0,PID_OperatingTemperature,4,25165824,20,0,0,0,DEFAULT,0.0,-40.0,0,0,1,25.0,1,1,,,,0,PID Operating Temperature（操作温度）,PID Operating Temperature,PID Operating Temperature,PID température de fonctionnement,R&I Betriebs-Temperatur,PID Operating Temperature,P&ID動作温度,PID Temperatura de Operação,PID Рабочая температура,	PID Arbeitstemperatur,PID Sıcaklık işleniyor,PID Nominalna temperatura,
,PlcComment,4,4160,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,72,,,,0,PLC 注释 1,PLC commentaar 1,PLC Comment 1,API - Commentaire 1,SPS Kommentar 1,PLC commento 1,PLC注釈1,Comentário 1 do PLC,ПК (PLC) - Комментарий 1,PLC Comentario 1,PLC Açıklama 1,PLC Komentarz 1,
,PlcComment2,4,4160,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,73,,,,0,PLC 注释 2,PLC commentaar 2,PLC Comment 2,API - Commentaire 2,SPS Kommentar 2,PLC commento 2,PLC注釈2,Comentário 2 do PLC,ПК (PLC) - Комментарий 2,PLC Comentario 2,PLC Açıklama 2,PLC Komentarz 2,
0,PlcDevice,4,32,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,PLC 设备,PLC Device,PLC Device,Appareil API,SPS Betriebsmittel,Dispositivo PLC,PLC デバイス,Dispositivo de PLC,ПЛК - Изделие в проекте,Dispositivo de PLC,PLC Cihazı,PLC Urządzenie,
0,PlcDirection,4,64,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,PLC 指导,PLC Richting,PLC Direction,Sens API,SPS Richtung,Direzzione PLC,PLC ダイレクション,Direção de PLC,ПЛК - Направление,Dirección de PLC,PLC Yönü,PLC Kierunek,
0,PlcFunctionCategory,4,96,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,PLC功能分类,PLC Functie Categorie,PLC Function Category,Catégorie fonctionnelle API,SPS Funktions Kategorie,Categoria funzionale PLC,PLC 機能カテゴリ,Categoria funcionalde PLC,ПЛК - Функциональная категория,Categoría funcional de PLC,PLC Fonksiyon Kategorisi,PLC Kategoria funkcji,
0,PlcFunctionId,4,64,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,PLC 功能ID,PLC Functie ID,PLC Function ID,ID fonctionnelle API,SPS Funktions ID,ID funzionale PLC,PLC 機能ID,ID funcional de PLC,ПЛК - ID функции,ID funcional de PLC,PLC Fonksiyon ID,PLC ID funkcji,
0,PlcFunctionType,4,64,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,PLC功能类型,PLC functie type,PLC Function Type,Type de fonction API,SPS Funktions Typ,PLC - Tipo Funzione,PLCファンクションタイプ,,ПЛК Тип функции,Tipo de función PLC,PLC Fonksiyon Tipi,PLC Typ funkcji,
0,PlcGroup,4,32,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,PLC组,PLC groep,PLC Group,Groupe API,SPS Gruppe,PLC - Gruppo,PLCグループ,,ПЛК Группа,Grupo PLC,PLC Grup,PLC grupa,
0,PlcIOType,4,96,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,PLC IO类型,PLC IO type,PLC IO Type,IO Type API,SPS IO Typ,PLC - Tipo I/O,PLC IOタイプ,,ПЛК Тип ввода-вывода,Tipo de PLC E/S,PLCIOTipi,PLC Typ IO,
0,PlcNetType,4,4194305,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,Bus Types (PLC Topology),1,0,PLC网络类型,PLC netwerk type,PLC Network Type,Type de réseau API,SPS Netzwerk Typ,PLC - Tipo rete,PLCネットタイプ,,ПЛК Тип сети,,PLC Bağlantı Tipi,PLC Typ sieci,
0,PlcObjectId,4,32,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,PLC对象ID,PLC object id,PLC Object ID,ID du projet API,SPS Objekt ID,PLC - ID Oggetto,PLCオブジェクトID,,ПЛК ID объекта,Objeto ID PLC,PLC Proje ID,PLC ID obiektu,
0,PlcPositionNumber,4,96,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,PLC位置编号,PLC positie nummer,PLC Position Number,Numéro de position API,SPS Positions Nummer,PLC - Numero posizione,PLC位置番号,,ПЛК Номер позиции,,PLC Yerleşim Numarası,PLC Numer pozycji,
,PlcSymbAdr,4,4160,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,71,,,,0,PLC 符号地址,PLC symbolisch adres,PLC Symbolic Adress,API - Adresse symbolique,SPS symbolische Adresse,PLC - Indirizzo simbolico,PLC シンボリックアドレス,Endereço Simbólico de PLC,ПЛК Символьный адрес,Dirección simbólico PLC,PLC Sembolik adres,PLC adres symboliczny,
0,PlcTopology,4,32,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,PLC拓扑设备,PLC topologie toestel,PLC Topology Device,Appareil topologique API,SPS Topology Betriebsmittel,PLC - Dispositivo topologico,PLCトポロジ,,ПЛК Изделие Топологии,,PLC Topoloji Cihaz,PLC Urządzenie topologii,
0,PlcTopologyNet,4,4194305,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,PLC拓扑网络,PLC topologie netwerk,PLC Topology Network,Réseau topologique Api,SPS Topology Netzwerk,PLC - Rete topologica,PLCトポロジネット,,ПЛК Сеть Топологии,,PLC Topoloji Bağlantısı,PLC Sieć topologii,
0,PlcType,4,64,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,PLC 类型,PLC Type,PLC Type,Type API,SPS Typ,PLC - Tipo,PLC タイプ,Tipo de PLC,ПЛК - Тип,Tipo de PLC,PLC Tipi,PLC Typ,
0,PlcTypeIdentifier,4,32,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,PLC类型标识符,PLC type kenmerk,PLC Type Identifier,Identifiant de type API,SPS Typ Identifikator,PLC - Identificatore Tipo,PLCタイプ識別子,,ПЛК Идентификатор типа,Tipo de identificador de PLC,PLCTipTanımlayıcı,PLC Identyfikator typu,
0,PneumaticPart,5,133282,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,气动部件,pneumatisch deel,Pneumatic part,Partie pneumatique,Pneumatikteil,Parte pneumatica,空力部品,Peça pneumática,Пневматическая часть,Pieza neumática,Pnömatik parça,Część pneumatyczna,
0,Power,4,36,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,动力,voeding,Power,Alimentation,Leistung,Alimentazione,電力,Potência,Мощность,Potencia,Güç,Moc,
0,PowerLoss,4,395430,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,功率损耗 W,vermogensverlies W,Power loss W,Perte de puissance W,Verlustleistung W,Potenza dissipata,電力損失W,Potência dissipada W,"Потери мощности, Вт ",Potencia de perdidas W,Güç kaybı W,Strata mocy W,
0,Price,2,2099362,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,50.0,1,13,,,,0,价格,prijs,Price,Prix,Preis,Prezzo,価格,Preço,Цена,Precio,Fiyat,Cena,
49,ProjectID,4,16384,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,1,0,项目 Id,projectnummer,Project Id,Numéro du projet,Projektnummer,Numero di progetto,プロジェクトID,Id do Projeto,Идентификатор проекта,Nº de ID de proyecto,Proje Id,ID projektu,
50,ProjectVersion,4,16384,0,-1,0,0,VALUE,0.0,-40.0,0,0,1,20.0,1,1,,,1,0,项目版本,projectversie,Project Version,Version du projet,Projektversion,Versione progetto,プロジェクトバージョン,Versão do Projeto,Версия проекта,Versión de proyecto,Proje Sürümü,Wersja projektu,
